,Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",date,Year_x,Year_y,CO2_Coef_World,month,CO2_Coef_China,China_%hashrate,rest_%hashrate,intensity,MAX,MIN,GUESS,MAX_CO2,MIN_CO2,GUESS_CO2
605,1331683200.0,2012-03-14,0.0333210619012114,0.0005013989777428,0.0097721786228982,0.2920924286260193,0.0043952634388938,0.0856629178083257,2012-03-14,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2920924286260193,0.0043952634388938,0.0856629178083257,0.08574858072613403,0.00179892127397484,0.052550253980556016
606,1331769600.0,2012-03-15,0.0322471675818514,0.0004852395433428,0.0094572340649482,0.2826786710225096,0.0042536098369434,0.082902113813336,2012-03-15,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2826786710225096,0.0042536098369434,0.082902113813336,0.08298501592714934,0.001740944390080056,0.050856627907114677
607,1331856000.0,2012-03-16,0.0317899535377371,0.0004783596109142,0.0093231453819035,0.2786707327118037,0.0041933003492746,0.0817266924177667,2012-03-16,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2786707327118037,0.0041933003492746,0.0817266924177667,0.08180841911018448,0.0017162605407731008,0.050135561027166035
608,1331942400.0,2012-03-17,0.0319479519340799,0.0004807370932,0.009369482096975,0.2800557466541452,0.0042141413589912,0.0821328800620828,2012-03-17,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2800557466541452,0.0042141413589912,0.0821328800620828,0.08221501294214488,0.0017247904813037388,0.05038473843576582
609,1332028800.0,2012-03-18,0.0327500081983542,0.0004928060420285,0.0096047038045946,0.2870865718667736,0.0043199377644224,0.0841948335510766,2012-03-18,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2870865718667736,0.0043199377644224,0.0841948335510766,0.08427902838462767,0.0017680915045726084,0.05164965191659271
610,1332115200.0,2012-03-19,0.0320481687665828,0.0004822451068857,0.0093988730206839,0.2809342474078652,0.0042273606069601,0.0823905208993153,2012-03-19,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2809342474078652,0.0042273606069601,0.0823905208993153,0.08247291142021461,0.0017302009388856213,0.05054278922108491
611,1332201600.0,2012-03-20,0.0320524980545828,0.0004823102518857,0.0094001426853714,0.2809721979464733,0.0042279316680301,0.0824016507799659,2012-03-20,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2809721979464733,0.0042279316680301,0.0824016507799659,0.08248405243074589,0.001730434666379284,0.05054961689016188
612,1332288000.0,2012-03-21,0.0327010666282971,0.0004920695933142,0.0095903505476035,0.2866575500636527,0.004313482054993,0.0840690129002929,2012-03-21,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2866575500636527,0.004313482054993,0.0840690129002929,0.08415308191319318,0.0017654492709061505,0.051572466743312985
613,1332374400.0,2012-03-22,0.0338405599686857,0.0005092161295714,0.0099245335485803,0.2966463486854989,0.0044637885918231,0.0869984610868554,2012-03-22,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2966463486854989,0.0044637885918231,0.0869984610868554,0.08708545954794225,0.0018269676828239635,0.05336954825962549
614,1332460800.0,2012-03-23,0.0330124949913599,0.0004967558144,0.0096816841792,0.2893875310942617,0.0043545614690303,0.0848696435148672,2012-03-23,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2893875310942617,0.0043545614690303,0.0848696435148672,0.08495451315838207,0.0017822625138122113,0.052063616744000916
615,1332547200.0,2012-03-24,0.0334424139054171,0.0005032250231142,0.009807767928691,0.2931562002948866,0.0044112705526198,0.0859748936629059,2012-03-24,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2931562002948866,0.0044112705526198,0.0859748936629059,0.08606086855656879,0.0018054727669210237,0.052741636796054696
