,Timestamp,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",Date and Time,Global emissions,GUESS,MAX_CO2,MIN_CO2,GUESS_CO2,intensity
4216,1643673600,34.351993890857145,5.676849862857142,13.828400167908168,301.1295784472537,49.76326589780571,121.21975587188298,2022-02-01,61.423427569344824,121.21975587188298,121.34097562775486,2.5456148733095425,61.423427569344824,506.71136175412835
4217,1643760000,34.170136673142856,5.80650919,13.9550588884906,299.5354180767703,50.899859559540005,122.3300462165086,2022-02-02,61.986024301812535,122.3300462165086,122.45237626272511,2.5689309705466807,61.986024301812535,506.71136175412835
4218,1643846400,33.844062959999995,5.896707167857143,14.03589749156231,296.67705590735994,51.69053503343572,123.0386774110352,2022-02-03,62.345095779372556,123.0386774110352,123.16171608844624,2.583812225631739,62.345095779372556,506.71136175412835
4219,1643932800,32.36793211542857,5.762599872857144,13.625498772437192,283.73729292384684,50.51495048546571,119.44112223918444,2022-02-04,60.52217369925845,119.44112223918444,119.56056336142362,2.508263567022873,60.52217369925845,506.71136175412835
4220,1644019200,30.730014432,5.59466674,13.139026428846469,269.379306510912,49.04284864284,115.17670567526814,2022-02-05,58.36134537506956,115.17670567526814,115.2918823809434,2.418710819180631,58.36134537506956,506.71136175412835
4221,1644105600,31.04825521371428,5.652605245714286,13.235539406386556,272.16900520341943,49.55073758393143,116.02273843638454,2022-02-06,58.790039787543456,116.02273843638454,116.13876117482093,2.436477507164075,58.790039787543456,506.71136175412835
4222,1644192000,30.83898594857143,5.614505953571428,13.146330154971988,270.33455082517713,49.216759189007135,115.24073013848444,2022-02-07,58.39378729801147,115.24073013848444,115.35597086862292,2.4200553329081735,58.39378729801147,506.71136175412835
4223,1644278400,30.847449301714285,5.616046780714286,13.14993799197479,270.4087405788274,49.23026607974143,115.27235643765104,2022-02-08,58.40981270312942,115.27235643765104,115.3876287940887,2.4207194851906717,58.40981270312942,506.71136175412835
4224,1644364800,31.126097566285715,5.544164215,13.034451266675717,272.85137126606054,48.60014350869,114.25999980367932,2022-02-09,57.896840094548786,114.25999980367932,114.374259803483,2.3994599958772658,57.896840094548786,506.71136175412835
4225,1644451200,31.841342537142857,5.545636939285714,13.093366908975437,279.1212086805943,48.61305340977857,114.77645432407868,2022-02-10,58.15853346786442,114.77645432407868,114.89123077840277,2.4103055408056524,58.15853346786442,506.71136175412835
4226,1644537600,32.897300364,5.613518462142856,13.305891685253178,288.377734990824,49.20810283914428,116.63944651292935,2022-02-11,59.10253277681425,116.63944651292935,116.75608595944229,2.449428376771517,59.10253277681425,506.71136175412835
4227,1644624000,35.90621514,5.997541960714286,14.275640440413705,314.75388191724,52.57445282762143,125.14026410066651,2022-02-12,63.40999363271999,125.14026410066651,125.26540436476719,2.627945546113997,63.40999363271999,506.71136175412835
